source,target,material,time,value
eat10,composting Newmarket,apples,2011-08-02,0.4330378690980993
farm1,eat10,apples,2011-08-03,3.2460149255617057
eat10,landfill Newmarket,apples,2011-08-03,2.272210447893194
eat10,composting Newmarket,apples,2011-08-03,0.9738044776685116
farm1,eat10,apples,2011-08-04,9.822400546339496
eat10,landfill Newmarket,apples,2011-08-04,6.875680382437646
eat10,composting Newmarket,apples,2011-08-04,2.946720163901848
farm1,eat10,apples,2011-08-05,3.595518883837188
eat10,landfill Newmarket,apples,2011-08-05,2.516863218686032
eat10,composting Newmarket,apples,2011-08-05,1.0786556651511563
farm1,eat10,apples,2011-08-06,2.9436269582824157
eat10,landfill Newmarket,apples,2011-08-06,2.0605388707976897
eat10,composting Newmarket,apples,2011-08-06,0.8830880874847244
farm1,eat10,apples,2011-08-07,6.970944243481043
eat10,landfill Newmarket,apples,2011-08-07,4.8796609704367295
eat10,composting Newmarket,apples,2011-08-07,2.0912832730443127
farm1,eat10,apples,2011-08-08,1.0634406679785815
eat10,landfill Newmarket,apples,2011-08-08,0.7444084675850071
eat10,composting Newmarket,apples,2011-08-08,0.3190322003935745
farm1,eat10,apples,2011-08-09,0.5801479659999049
eat10,landfill Newmarket,apples,2011-08-09,0.4061035761999334
eat10,composting Newmarket,apples,2011-08-09,0.17404438979997147
farm1,eat10,apples,2011-08-10,4.3377291889657394
eat10,landfill Newmarket,apples,2011-08-10,3.0364104322760164
eat10,composting Newmarket,apples,2011-08-10,1.3013187566897213
farm1,eat10,apples,2011-08-11,9.042625467891195
eat10,landfill Newmarket,apples,2011-08-11,6.329837827523838
eat10,composting Newmarket,apples,2011-08-11,2.7127876403673588
farm1,eat10,apples,2011-08-12,0.07242858199219887
eat10,landfill Newmarket,apples,2011-08-12,0.050700007394539205
eat10,composting Newmarket,apples,2011-08-12,0.021728574597659662
farm1,eat10,apples,2011-08-13,0.8391960180514599
eat10,landfill Newmarket,apples,2011-08-13,0.587437212636022
eat10,composting Newmarket,apples,2011-08-13,0.251758805415438
farm1,eat10,apples,2011-08-14,2.983163199827958
eat10,landfill Newmarket,apples,2011-08-14,2.0882142398795707
eat10,composting Newmarket,apples,2011-08-14,0.8949489599483874
farm1,eat10,apples,2011-08-15,1.7664497366188507
eat10,landfill Newmarket,apples,2011-08-15,1.2365148156331955
eat10,composting Newmarket,apples,2011-08-15,0.5299349209856553
farm1,eat10,apples,2011-08-16,4.765208470431343
eat10,landfill Newmarket,apples,2011-08-16,3.3356459293019403
eat10,composting Newmarket,apples,2011-08-16,1.4295625411294028
farm1,eat10,apples,2011-08-17,0.15882393506472742
eat10,landfill Newmarket,apples,2011-08-17,0.1111767545453092
eat10,composting Newmarket,apples,2011-08-17,0.04764718051941822
farm1,eat10,apples,2011-08-18,9.152870502175947
eat10,landfill Newmarket,apples,2011-08-18,6.407009351523165
eat10,composting Newmarket,apples,2011-08-18,2.7458611506527855
farm1,eat10,apples,2011-08-19,4.434052742139103
eat10,landfill Newmarket,apples,2011-08-19,3.1038369194973727
eat10,composting Newmarket,apples,2011-08-19,1.3302158226417309
farm1,eat10,apples,2011-08-20,3.829813624620608
eat10,landfill Newmarket,apples,2011-08-20,2.6808695372344253
eat10,composting Newmarket,apples,2011-08-20,1.1489440873861825
farm1,eat10,apples,2011-08-21,6.564431617488832
eat10,landfill Newmarket,apples,2011-08-21,4.595102132242182
eat10,composting Newmarket,apples,2011-08-21,1.9693294852466487
farm1,eat10,apples,2011-08-22,9.737182788207237
eat10,landfill Newmarket,apples,2011-08-22,6.816027951745063
eat10,composting Newmarket,apples,2011-08-22,2.9211548364621707
farm1,eat10,apples,2011-08-23,3.990614367866357
eat10,landfill Newmarket,apples,2011-08-23,2.7934300575064492
eat10,composting Newmarket,apples,2011-08-23,1.197184310359907
farm1,eat10,apples,2011-08-24,8.211954021133131
eat10,landfill Newmarket,apples,2011-08-24,5.748367814793191
eat10,composting Newmarket,apples,2011-08-24,2.4635862063399387
farm1,eat10,apples,2011-08-25,3.7150404064048863
eat10,landfill Newmarket,apples,2011-08-25,2.60052828448342
eat10,composting Newmarket,apples,2011-08-25,1.1145121219214658
farm1,eat10,apples,2011-08-26,1.063457026133301
eat10,landfill Newmarket,apples,2011-08-26,0.7444199182933107
eat10,composting Newmarket,apples,2011-08-26,0.3190371078399903
farm1,eat10,apples,2011-08-27,1.588510752226958
eat10,landfill Newmarket,apples,2011-08-27,1.1119575265588704
eat10,composting Newmarket,apples,2011-08-27,0.4765532256680873
farm1,eat10,apples,2011-08-28,8.519423307072135
eat10,landfill Newmarket,apples,2011-08-28,5.963596314950492
eat10,composting Newmarket,apples,2011-08-28,2.55582699212164
farm1,eat10,apples,2011-08-29,0.24373441698460885
eat10,landfill Newmarket,apples,2011-08-29,0.1706140918892262
eat10,composting Newmarket,apples,2011-08-29,0.07312032509538265
farm1,eat10,apples,2011-08-30,5.945978579254488
eat10,landfill Newmarket,apples,2011-08-30,4.1621850054781415
eat10,composting Newmarket,apples,2011-08-30,1.7837935737763464
farm1,eat10,apples,2011-08-31,0.8684982486580592
eat10,landfill Newmarket,apples,2011-08-31,0.6079487740606414
eat10,composting Newmarket,apples,2011-08-31,0.2605494745974178
farm1,eat11,apples,2011-08-01,1.2552488534123454
eat11,landfill Newmarket,apples,2011-08-01,0.8786741973886417
eat11,composting Newmarket,apples,2011-08-01,0.3765746560237036
farm1,eat11,apples,2011-08-02,2.047585712562242
eat11,landfill Newmarket,apples,2011-08-02,1.4333099987935691
eat11,composting Newmarket,apples,2011-08-02,0.6142757137686725
farm1,eat11,apples,2011-08-03,3.3533942286588996
eat11,landfill Newmarket,apples,2011-08-03,2.3473759600612296
eat11,composting Newmarket,apples,2011-08-03,1.0060182685976695
farm1,eat11,apples,2011-08-04,4.099168452283989
eat11,landfill Newmarket,apples,2011-08-04,2.869417916598792
eat11,composting Newmarket,apples,2011-08-04,1.2297505356851963
farm1,eat11,apples,2011-08-05,1.7453845885624182
eat11,landfill Newmarket,apples,2011-08-05,1.2217692119936925
eat11,composting Newmarket,apples,2011-08-05,0.5236153765687254
farm1,eat11,apples,2011-08-06,7.9775915723925985
eat11,landfill Newmarket,apples,2011-08-06,5.58431410067482
eat11,composting Newmarket,apples,2011-08-06,2.39327747171778
farm1,eat11,apples,2011-08-07,0.3668091186725192
eat11,landfill Newmarket,apples,2011-08-07,0.25676638307076344
eat11,composting Newmarket,apples,2011-08-07,0.11004273560175576
farm1,eat11,apples,2011-08-08,0.7427057908027119
eat11,landfill Newmarket,apples,2011-08-08,0.5198940535618983
eat11,composting Newmarket,apples,2011-08-08,0.2228117372408136
farm1,eat11,apples,2011-08-09,2.765437244323312
eat11,landfill Newmarket,apples,2011-08-09,1.935806071026318
eat11,composting Newmarket,apples,2011-08-09,0.8296311732969935
farm1,eat11,apples,2011-08-10,0.7362105941169497
eat11,landfill Newmarket,apples,2011-08-10,0.5153474158818647
eat11,composting Newmarket,apples,2011-08-10,0.2208631782350849
farm1,eat11,apples,2011-08-11,2.1406427555785497
eat11,landfill Newmarket,apples,2011-08-11,1.4984499289049846
eat11,composting Newmarket,apples,2011-08-11,0.6421928266735649
farm1,eat11,apples,2011-08-12,1.5371642608296945
eat11,landfill Newmarket,apples,2011-08-12,1.076014982580786
eat11,composting Newmarket,apples,2011-08-12,0.4611492782489083
farm1,eat11,apples,2011-08-13,0.6026119350484559
eat11,landfill Newmarket,apples,2011-08-13,0.4218283545339191
eat11,composting Newmarket,apples,2011-08-13,0.1807835805145368
farm1,eat11,apples,2011-08-14,6.867813366363232
eat11,landfill Newmarket,apples,2011-08-14,4.807469356454262
eat11,composting Newmarket,apples,2011-08-14,2.0603440099089694
farm1,eat11,apples,2011-08-15,0.01839815353050265
eat11,landfill Newmarket,apples,2011-08-15,0.012878707471351851
eat11,composting Newmarket,apples,2011-08-15,0.0055194460591507935
farm1,eat11,apples,2011-08-16,8.059707500647615
eat11,landfill Newmarket,apples,2011-08-16,5.64179525045333
eat11,composting Newmarket,apples,2011-08-16,2.4179122501942847
farm1,eat11,apples,2011-08-17,2.7462820870407207
eat11,landfill Newmarket,apples,2011-08-17,1.9223974609285048
eat11,composting Newmarket,apples,2011-08-17,0.8238846261122164
farm1,eat11,apples,2011-08-18,3.831443574013787
eat11,landfill Newmarket,apples,2011-08-18,2.6820105018096507
eat11,composting Newmarket,apples,2011-08-18,1.149433072204136
farm1,eat11,apples,2011-08-19,0.7985889059530121
eat11,landfill Newmarket,apples,2011-08-19,0.5590122341671084
eat11,composting Newmarket,apples,2011-08-19,0.23957667178590364
farm1,eat11,apples,2011-08-20,6.376128116173028
eat11,landfill Newmarket,apples,2011-08-20,4.46328968132112
eat11,composting Newmarket,apples,2011-08-20,1.9128384348519083
farm1,eat11,apples,2011-08-21,0.37576971084859256
eat11,landfill Newmarket,apples,2011-08-21,0.2630387975940148
eat11,composting Newmarket,apples,2011-08-21,0.11273091325457775
farm1,eat11,apples,2011-08-22,0.7579305940911175
eat11,landfill Newmarket,apples,2011-08-22,0.5305514158637822
eat11,composting Newmarket,apples,2011-08-22,0.22737917822733525
farm1,eat11,apples,2011-08-23,5.070355911022828
eat11,landfill Newmarket,apples,2011-08-23,3.5492491377159787
eat11,composting Newmarket,apples,2011-08-23,1.5211067733068484
farm1,eat11,apples,2011-08-24,0.16461976935838712
eat11,landfill Newmarket,apples,2011-08-24,0.11523383855087098
eat11,composting Newmarket,apples,2011-08-24,0.04938593080751614
farm1,eat11,apples,2011-08-25,2.9273230345624657
eat11,landfill Newmarket,apples,2011-08-25,2.0491261241937258
eat11,composting Newmarket,apples,2011-08-25,0.8781969103687397
farm1,eat11,apples,2011-08-26,0.6326478813256949
eat11,landfill Newmarket,apples,2011-08-26,0.4428535169279865
eat11,composting Newmarket,apples,2011-08-26,0.1897943643977085
farm1,eat11,apples,2011-08-27,3.847077412815661
eat11,landfill Newmarket,apples,2011-08-27,2.6929541889709623
eat11,composting Newmarket,apples,2011-08-27,1.1541232238446981
farm1,eat11,apples,2011-08-28,8.9654161654495
eat11,landfill Newmarket,apples,2011-08-28,6.27579131581465
eat11,composting Newmarket,apples,2011-08-28,2.6896248496348503
farm1,eat11,apples,2011-08-29,0.7032273709308958
eat11,landfill Newmarket,apples,2011-08-29,0.49225915965162703
eat11,composting Newmarket,apples,2011-08-29,0.2109682112792688
farm1,eat11,apples,2011-08-30,9.67262657037415
eat11,landfill Newmarket,apples,2011-08-30,6.770838599261905
eat11,composting Newmarket,apples,2011-08-30,2.9017879711122454
farm1,eat11,apples,2011-08-31,0.010322072881894209
eat11,landfill Newmarket,apples,2011-08-31,0.007225451017325945
eat11,composting Newmarket,apples,2011-08-31,0.0030966218645682624
farm2,eat1,bananas,2011-08-01,0.023882926567195463
eat1,landfill Cambridge,bananas,2011-08-01,0.016718048597036825
eat1,composting Cambridge,bananas,2011-08-01,0.007164877970158639
farm2,eat1,bananas,2011-08-02,0.3168943910715707
eat1,landfill Cambridge,bananas,2011-08-02,0.22182607375009947
eat1,composting Cambridge,bananas,2011-08-02,0.0950683173214712
farm2,eat1,bananas,2011-08-03,7.9994267727695085
eat1,landfill Cambridge,bananas,2011-08-03,5.5995987409386565
eat1,composting Cambridge,bananas,2011-08-03,2.3998280318308525
farm2,eat1,bananas,2011-08-04,0.8682292453328572
eat1,landfill Cambridge,bananas,2011-08-04,0.607760471733
eat1,composting Cambridge,bananas,2011-08-04,0.26046877359985715
farm2,eat1,bananas,2011-08-05,5.3298211752953515
eat1,landfill Cambridge,bananas,2011-08-05,3.730874822706746
eat1,composting Cambridge,bananas,2011-08-05,1.5989463525886054
farm2,eat1,bananas,2011-08-06,0.048598674893089694
eat1,landfill Cambridge,bananas,2011-08-06,0.034019072425162784
eat1,composting Cambridge,bananas,2011-08-06,0.01457960246792691
farm2,eat1,bananas,2011-08-07,6.345706112102366
eat1,landfill Cambridge,bananas,2011-08-07,4.4419942784716575
eat1,composting Cambridge,bananas,2011-08-07,1.9037118336307104
farm2,eat1,bananas,2011-08-08,8.480840206401037
eat1,landfill Cambridge,bananas,2011-08-08,5.936588144480727
eat1,composting Cambridge,bananas,2011-08-08,2.544252061920312
farm2,eat1,bananas,2011-08-09,0.005071944464018114
eat1,landfill Cambridge,bananas,2011-08-09,0.00355036112481268
eat1,composting Cambridge,bananas,2011-08-09,0.0015215833392054339
farm2,eat1,bananas,2011-08-10,1.0696496250053302
eat1,landfill Cambridge,bananas,2011-08-10,0.7487547375037311
eat1,composting Cambridge,bananas,2011-08-10,0.32089488750159906
farm2,eat1,bananas,2011-08-11,5.628416910423009
eat1,landfill Cambridge,bananas,2011-08-11,3.9398918372961056
eat1,composting Cambridge,bananas,2011-08-11,1.6885250731269026
farm2,eat1,bananas,2011-08-12,2.7353990251086486
eat1,landfill Cambridge,bananas,2011-08-12,1.914779317576054
eat1,composting Cambridge,bananas,2011-08-12,0.8206197075325946
farm2,eat1,bananas,2011-08-13,7.38059618376773
eat1,landfill Cambridge,bananas,2011-08-13,5.166417328637411
eat1,composting Cambridge,bananas,2011-08-13,2.2141788551303185
farm2,eat1,bananas,2011-08-14,4.319980810447442
eat1,landfill Cambridge,bananas,2011-08-14,3.023986567313209
eat1,composting Cambridge,bananas,2011-08-14,1.2959942431342324
farm2,eat1,bananas,2011-08-15,0.11931383482701435
eat1,landfill Cambridge,bananas,2011-08-15,0.08351968437891004
eat1,composting Cambridge,bananas,2011-08-15,0.03579415044810432
farm2,eat1,bananas,2011-08-16,3.196385355504036
eat1,landfill Cambridge,bananas,2011-08-16,2.237469748852825
eat1,composting Cambridge,bananas,2011-08-16,0.9589156066512108
farm2,eat1,bananas,2011-08-17,8.034622326351933
eat1,landfill Cambridge,bananas,2011-08-17,5.624235628446352
eat1,composting Cambridge,bananas,2011-08-17,2.41038669790558
farm2,eat1,bananas,2011-08-18,1.0397039016805938
eat1,landfill Cambridge,bananas,2011-08-18,0.7277927311764156
eat1,composting Cambridge,bananas,2011-08-18,0.3119111705041781
farm2,eat1,bananas,2011-08-19,8.704183561695114
eat1,landfill Cambridge,bananas,2011-08-19,6.0929284931865775
eat1,composting Cambridge,bananas,2011-08-19,2.6112550685085343
farm2,eat1,bananas,2011-08-20,0.06471016098888506
eat1,landfill Cambridge,bananas,2011-08-20,0.04529711269221954
eat1,composting Cambridge,bananas,2011-08-20,0.019413048296665517
farm2,eat1,bananas,2011-08-21,9.71449857317057
eat1,landfill Cambridge,bananas,2011-08-21,6.800149001219398
eat1,composting Cambridge,bananas,2011-08-21,2.91434957195117
farm2,eat1,bananas,2011-08-22,6.9888457766002094
eat1,landfill Cambridge,bananas,2011-08-22,4.892192043620146
eat1,composting Cambridge,bananas,2011-08-22,2.0966537329800627
farm2,eat1,bananas,2011-08-23,6.892002774182372
eat1,landfill Cambridge,bananas,2011-08-23,4.82440194192766
eat1,composting Cambridge,bananas,2011-08-23,2.0676008322547115
farm2,eat1,bananas,2011-08-24,1.0604224053932192
eat1,landfill Cambridge,bananas,2011-08-24,0.7422956837752532
eat1,composting Cambridge,bananas,2011-08-24,0.3181267216179657
farm2,eat1,bananas,2011-08-25,6.469841345650388
eat1,landfill Cambridge,bananas,2011-08-25,4.528888941955271
eat1,composting Cambridge,bananas,2011-08-25,1.940952403695116
farm2,eat1,bananas,2011-08-26,2.3624869447820798
eat1,landfill Cambridge,bananas,2011-08-26,1.6537408613474551
eat1,composting Cambridge,bananas,2011-08-26,0.7087460834346236
farm2,eat1,bananas,2011-08-27,0.5513526650974995
eat1,landfill Cambridge,bananas,2011-08-27,0.3859468655682496
eat1,composting Cambridge,bananas,2011-08-27,0.16540579952924986
farm2,eat1,bananas,2011-08-28,0.00573748617603833
eat1,landfill Cambridge,bananas,2011-08-28,0.004016240323226832
eat1,composting Cambridge,bananas,2011-08-28,0.0017212458528114989
farm2,eat1,bananas,2011-08-29,0.4706988050789622
eat1,landfill Cambridge,bananas,2011-08-29,0.3294891635552735
eat1,composting Cambridge,bananas,2011-08-29,0.14120964152368867
farm2,eat1,bananas,2011-08-30,0.9892620894619087
eat1,landfill Cambridge,bananas,2011-08-30,0.6924834626233362
eat1,composting Cambridge,bananas,2011-08-30,0.29677862683857265
farm2,eat1,bananas,2011-08-31,2.6556863319697035
eat1,landfill Cambridge,bananas,2011-08-31,1.8589804323787924
eat1,composting Cambridge,bananas,2011-08-31,0.7967058995909109
farm2,eat2,oranges,2011-08-01,7.042440383323221
eat2,landfill Ely,oranges,2011-08-01,4.929708268326254
eat2,composting Ely,oranges,2011-08-01,2.1127321149969664
farm2,eat2,oranges,2011-08-02,0.3576611470826507
eat2,landfill Ely,oranges,2011-08-02,0.25036280295785546
eat2,composting Ely,oranges,2011-08-02,0.1072983441247952
farm2,eat2,oranges,2011-08-03,2.4408725951709744
eat2,landfill Ely,oranges,2011-08-03,1.708610816619682
eat2,composting Ely,oranges,2011-08-03,0.7322617785512923
farm2,eat2,oranges,2011-08-04,1.4089982380090706
eat2,landfill Ely,oranges,2011-08-04,0.9862987666063494
eat2,composting Ely,oranges,2011-08-04,0.4226994714027212
farm2,eat2,oranges,2011-08-05,2.5649837487025247
eat2,landfill Ely,oranges,2011-08-05,1.7954886240917671
eat2,composting Ely,oranges,2011-08-05,0.7694951246107574
farm2,eat2,oranges,2011-08-06,8.856454949861877
eat2,landfill Ely,oranges,2011-08-06,6.199518464903313
eat2,composting Ely,oranges,2011-08-06,2.6569364849585626
farm2,eat2,oranges,2011-08-07,1.8973469159021763
eat2,landfill Ely,oranges,2011-08-07,1.3281428411315237
eat2,composting Ely,oranges,2011-08-07,0.5692040747706529
farm2,eat2,oranges,2011-08-08,4.600442271173987
eat2,landfill Ely,oranges,2011-08-08,3.2203095898217917
eat2,composting Ely,oranges,2011-08-08,1.3801326813521961
farm2,eat2,oranges,2011-08-09,5.577782951533751
eat2,landfill Ely,oranges,2011-08-09,3.9044480660736265
eat2,composting Ely,oranges,2011-08-09,1.6733348854601255
farm2,eat2,oranges,2011-08-10,0.2539655288637149
eat2,landfill Ely,oranges,2011-08-10,0.1777758702046004
eat2,composting Ely,oranges,2011-08-10,0.07618965865911446
farm2,eat2,oranges,2011-08-11,3.0365802818265935
eat2,landfill Ely,oranges,2011-08-11,2.125606197278615
eat2,composting Ely,oranges,2011-08-11,0.910974084547978
farm2,eat2,oranges,2011-08-12,1.0427685284160904
eat2,landfill Ely,oranges,2011-08-12,0.7299379698912632
eat2,composting Ely,oranges,2011-08-12,0.3128305585248271
farm2,eat2,oranges,2011-08-13,2.3263236985862417
eat2,landfill Ely,oranges,2011-08-13,1.628426589010369
eat2,composting Ely,oranges,2011-08-13,0.6978971095758725
farm2,eat2,oranges,2011-08-14,0.9068926691349948
eat2,landfill Ely,oranges,2011-08-14,0.6348248683944963
eat2,composting Ely,oranges,2011-08-14,0.2720678007404984
farm2,eat2,oranges,2011-08-15,0.8042530125144729
eat2,landfill Ely,oranges,2011-08-15,0.562977108760131
eat2,composting Ely,oranges,2011-08-15,0.24127590375434185
farm2,eat2,oranges,2011-08-16,4.655579522893989
eat2,landfill Ely,oranges,2011-08-16,3.258905666025792
eat2,composting Ely,oranges,2011-08-16,1.3966738568681971
